account_id,customer_id,account_type,open_date,current_balance,currency
ACC0000410,CUST001973,Loan,24/03/2018,-24921.94,USD
ACC0000411,CUST000145,Loan,12/08/2021,-32728.41,USD
ACC0000412,CUST000145,Checking,12/08/2021,4326.21,USD
ACC0000413,CUST004363,Checking,09/29/2023,1956.54,USD
ACC0000414,CUST004363,Credit Card,09/29/2023,-1256.0,USD
ACC0000415,CUST004363,Loan,09/29/2023,-55613.84,USD
ACC0000416,CUST002630,Savings,22/05/2023,14408.95,USD
ACC0000417,CUST002630,Credit Card,22/05/2023,-704.06,USD
ACC0000418,CUST003025,Checking,2017-06-26,2811.91,USD
ACC0000419,CUST002963,Credit Card,24-Sep-2020,-1253.27,USD
ACC0000420,CUST003857,Checking,2021/11/16,3767.36,USD
ACC0000421,CUST004337,Credit Card,04-Dec-2020,-3811.91,USD
ACC0000422,CUST004337,Savings,04-Dec-2020,28 262.93,USD
ACC0000423,CUST000152,Checking,27-May-2024,4069.85,USD
ACC0000424,CUST000152,Loan,27-May-2024,N/A,USD
ACC0000425,CUST001607,Checking,30-Dec-2023,"USD 1,825.00",USD
ACC0000426,CUST001607,Savings,30-Dec-2023,29924.92,USD
ACC0000427,CUST003939,Loan,2016-07-20,-34233.46,USD
ACC0000428,CUST003939,Checking,2016-07-20,3420.09,USD
ACC0000429,CUST003939,Credit Card,2016-07-20,-1887.04,USD
ACC0000430,CUST001033,Savings,09/19/2016,35034.73,USD
ACC0000431,CUST003567,Savings,2024-03-20,47164.99,USD
ACC0000432,CUST004375,Loan,09/28/2024,N/A,USD
ACC0000433,CUST004375,Checking,09/28/2024,"USD 2,443.35",USD
ACC0000434,CUST000813,Savings,2022/09/14,"USD 1,463.77",USD
ACC0000435,CUST000813,Checking,2022/09/14,1164.62,USD
ACC0000436,CUST002182,Checking,2022/10/21,N/A,USD
ACC0000437,CUST002182,Credit Card,2022/10/21,"USD -1,097.18",USD
ACC0000438,CUST004341,Loan,2017/05/24,-797.20,USD
ACC0000439,CUST002681,Checking,26-Apr-2024,N/A,USD
ACC0000440,CUST002681,Loan,26-Apr-2024,-5765.77,USD
ACC0000441,CUST002681,Credit Card,26-Apr-2024,"USD -7,520.57",USD
ACC0000442,CUST003849,Loan,2024/03/21,-20046.01,USD
ACC0000443,CUST003849,Checking,2024/03/21,2476.88,USD
ACC0000444,CUST003849,Credit Card,2024/03/21,-873.38,USD
ACC0000445,CUST002621,Loan,12/23/2017,"USD -36,970.09",USD
ACC0000446,CUST002621,Checking,12/23/2017,4505.14,USD
ACC0000447,CUST002621,Credit Card,12/23/2017,-909.16,USD
ACC0000448,CUST002621,Savings,12/23/2017,21 658.13,USD
ACC0000449,CUST003494,Savings,2021/08/12,35701.01,USD
ACC0000450,CUST002477,Loan,2023-09-06,-47543.76,USD
ACC0000451,CUST002477,Savings,2023-09-06,91797.26,USD
ACC0000452,CUST004297,Savings,05/02/2020,39028.64,USD
ACC0000453,CUST004297,Loan,05/02/2020,-9 063.27,USD
ACC0000454,CUST000932,Loan,2015-10-26,-38636.61,USD
ACC0000455,CUST000932,Savings,2015-10-26,5874.52,USD
ACC0000456,CUST004017,Credit Card,30/11/2016,USD -937.49,USD
ACC0000457,CUST004017,Savings,30/11/2016,"USD 6,270.59",USD
ACC0000458,CUST004742,Loan,17/08/2017,"USD -6,307.82",USD
ACC0000459,CUST000374,Checking,2015-09-11,1 691.15,USD
ACC0000460,CUST000374,Savings,2015-09-11,36 230.80,USD
ACC0000461,CUST001324,Savings,18-Aug-2023,17314.36,USD
ACC0000462,CUST001324,Loan,18-Aug-2023,N/A,USD
ACC0000463,CUST000735,Checking,08/09/2022,1056.43,USD
ACC0000464,CUST000735,Savings,08/09/2022,8 917.95,USD
ACC0000465,CUST002147,Savings,01/31/2022,38 460.36,USD
ACC0000466,CUST002147,Credit Card,01/31/2022,-3940.14,USD
ACC0000467,CUST003540,Credit Card,23/04/2021,"USD -1,459.74",USD
ACC0000468,CUST003540,Checking,23/04/2021,"USD 1,237.27",USD
ACC0000469,CUST003540,Loan,23/04/2021,-49563.8,USD
ACC0000470,CUST003540,Savings,23/04/2021,13196.48,USD
ACC0000471,CUST000587,Loan,2015-09-20,-37114.07,USD
ACC0000472,CUST000587,Checking,2015-09-20,4798.42,USD
ACC0000473,CUST001492,Checking,2018-11-10,0.34,USD
ACC0000474,CUST001492,Loan,2018-11-10,-19009.69,USD
ACC0000475,CUST004304,Savings,05/20/2023,903.53,USD
ACC0000476,CUST000417,Loan,07/17/2022,N/A,USD
ACC0000477,CUST000417,Credit Card,07/17/2022,"USD -3,684.64",USD
ACC0000478,CUST000417,Checking,07/17/2022,N/A,USD
ACC0000479,CUST001594,Credit Card,2016/09/14,-2112.0,USD
ACC0000480,CUST000101,Credit Card,18-May-2019,-1628.18,USD
ACC0000481,CUST000101,Checking,18-May-2019,-147.49,USD
ACC0000482,CUST000101,Savings,18-May-2019,"USD 72,398.14",USD
ACC0000483,CUST002875,Credit Card,2018/09/12,-1650.31,USD
ACC0000484,CUST002875,Loan,2018/09/12,-74603.39,USD
ACC0000485,CUST004465,Loan,2021-04-28,-17102.85,USD
ACC0000486,CUST004180,Savings,2022-10-17,49113.11,USD
ACC0000487,CUST004180,Credit Card,2022-10-17,-722.43,USD
ACC0000488,CUST001785,Loan,2018/06/24,-26145.79,USD
ACC0000489,CUST001785,Checking,2018/06/24,"USD 3,567.64",USD
ACC0000490,CUST003027,Savings,2017/07/08,N/A,USD
ACC0000491,CUST003027,Credit Card,2017/07/08,-796.24,USD
ACC0000492,CUST004247,Credit Card,28-Mar-2018,-2732.95,USD
ACC0000493,CUST002623,Savings,2018/08/25,"USD 21,557.00",USD
ACC0000494,CUST002623,Checking,2018/08/25,3887.13,USD
ACC0000495,CUST002239,Checking,15-Mar-2023,2664.01,USD
ACC0000496,CUST002239,Loan,15-Mar-2023,-47531.36,USD
ACC0000497,CUST003108,Credit Card,2022/09/16,N/A,USD
ACC0000498,CUST004265,Loan,10-Oct-2022,-12532.71,USD
ACC0000499,CUST002278,Savings,24/08/2024,15084.75,USD
ACC0000500,CUST002278,Credit Card,24/08/2024,-597.38,USD
ACC0000501,CUST003260,Checking,2024/06/18,5139.96,USD
ACC0000502,CUST004426,Savings,2024/05/21,28821.99,USD
ACC0000503,CUST004122,Checking,2022-03-14,1460.64,USD
ACC0000504,CUST004122,Loan,2022-03-14,-34952.43,USD
ACC0000505,CUST004417,Loan,17/03/2018,-35688.09,USD
ACC0000506,CUST004417,Checking,17/03/2018,"USD 2,116.85",USD
ACC0000507,CUST003382,Credit Card,07/07/2015,-3918.07,USD
ACC0000508,CUST003382,Savings,07/07/2015,13162.67,USD
ACC0000509,CUST002095,Savings,2015/03/28,38639.78,USD
ACC0000510,CUST002095,Loan,2015/03/28,-2110.98,USD
ACC0000511,CUST003050,Checking,09-Feb-2021,3816.25,USD
ACC0000512,CUST001741,Loan,2024/03/29,-28220.4,USD
ACC0000513,CUST001741,Savings,2024/03/29,26871.84,USD
ACC0000514,CUST003831,Savings,06-May-2023,72448.64,USD
ACC0000515,CUST003831,Credit Card,06-May-2023,-1622.38,USD
ACC0000516,CUST001724,Credit Card,2015/04/25,"USD -2,071.15",USD
ACC0000517,CUST003775,Loan,2019-09-18,-27695.24,USD
ACC0000518,CUST003775,Checking,2019-09-18,"USD 1,837.84",USD
ACC0000519,CUST003775,Credit Card,2019-09-18,-3421.92,USD
ACC0000520,CUST000554,Checking,25/04/2023,N/A,USD
ACC0000521,CUST000554,Loan,25/04/2023,"USD -29,655.56",USD
ACC0000522,CUST002168,Credit Card,14/06/2022,-1320.1,USD
ACC0000523,CUST002851,Loan,2020-07-10,-5404.9,USD
ACC0000524,CUST003322,Loan,24/08/2021,-35477.63,USD
ACC0000525,CUST003322,Credit Card,24/08/2021,-2367.18,USD
ACC0000526,CUST002861,Savings,2020-03-23,14067.14,USD
ACC0000527,CUST003879,Checking,2023-12-31,5906.79,USD
ACC0000528,CUST003879,Credit Card,2023-12-31,-2800.72,USD
ACC0000529,CUST004471,Checking,2015-05-07,"USD 1,994.07",USD
ACC0000530,CUST004471,Savings,2015-05-07,34169.69,USD
ACC0000531,CUST004471,Loan,2015-05-07,-32234.11,USD
ACC0000532,CUST003312,Loan,2020-05-17,-43192.69,USD
ACC0000533,CUST001488,Loan,08/04/2023,-31929.03,USD
ACC0000534,CUST001488,Savings,08/04/2023,28074.57,USD
ACC0000535,CUST000297,Checking,03/22/2019,4 579.35,USD
ACC0000536,CUST000297,Credit Card,03/22/2019,-1 798.84,USD
ACC0000537,CUST000297,Savings,03/22/2019,14327.39,USD
ACC0000538,CUST000231,Checking,2024/06/09,2407.44,USD
ACC0000539,CUST001011,Loan,21/10/2019,-6623.88,USD
ACC0000540,CUST001011,Credit Card,21/10/2019,N/A,USD
ACC0000541,CUST001011,Checking,21/10/2019,3203.47,USD
ACC0000542,CUST000334,Savings,27-Jul-2022,29098.44,USD
ACC0000543,CUST000334,Loan,27-Jul-2022,-15532.9,USD
ACC0000544,CUST000334,Credit Card,27-Jul-2022,-715.33,USD
ACC0000545,CUST003498,Checking,10/18/2023,2684.3,USD
ACC0000546,CUST003498,Savings,10/18/2023,"USD 37,578.50",USD
ACC0000547,CUST001345,Savings,28/07/2017,27539.9,USD
ACC0000548,CUST004661,Loan,27/03/2023,-8701.14,USD
ACC0000549,CUST004661,Savings,27/03/2023,25769.88,USD
ACC0000550,CUST002837,Checking,2015-06-04,2896.38,USD
ACC0000551,CUST002837,Loan,2015-06-04,-20099.47,USD
ACC0000552,CUST001874,Credit Card,2022/08/13,-5 213.53,USD
ACC0000553,CUST003514,Loan,04/20/2022,-39128.96,USD
ACC0000554,CUST003514,Checking,04/20/2022,2466.04,USD
ACC0000555,CUST003514,Credit Card,04/20/2022,"USD -2,166.79",USD
ACC0000556,CUST000671,Loan,2023/06/22,-13028.76,USD
ACC0000557,CUST000671,Checking,2023/06/22,4647.47,USD
ACC0000558,CUST000671,Credit Card,2023/06/22,-1407.47,USD
ACC0000559,CUST001481,Loan,05/12/2019,-32228.38,USD
ACC0000560,CUST001514,Credit Card,05/31/2023,-1304.54,USD
ACC0000561,CUST001514,Loan,05/31/2023,-38557.65,USD
ACC0000562,CUST001514,Savings,05/31/2023,"USD 9,400.85",USD
ACC0000563,CUST002060,Savings,01/15/2018,856.3,USD
ACC0000564,CUST003228,Savings,2023-12-21,25 379.57,USD
ACC0000565,CUST001676,Checking,2018-09-13,5849.13,USD
ACC0000566,CUST001676,Loan,2018-09-13,-21 677.21,USD
ACC0000567,CUST001676,Credit Card,2018-09-13,-1381.1,USD
ACC0000568,CUST001676,Savings,2018-09-13,"USD 23,758.40",USD
ACC0000569,CUST002945,Savings,20-Feb-2021,-24790.44,USD
ACC0000570,CUST002945,Checking,20-Feb-2021,7002.6,USD
ACC0000571,CUST002945,Loan,20-Feb-2021,-13407.31,USD
ACC0000572,CUST002945,Credit Card,20-Feb-2021,-665.23,USD
ACC0000573,CUST000995,Credit Card,15-Feb-2024,N/A,USD
ACC0000574,CUST000995,Checking,15-Feb-2024,2539.1,USD
ACC0000575,CUST004635,Savings,2018/12/19,21613.04,USD
ACC0000576,CUST004635,Credit Card,2018/12/19,N/A,USD
ACC0000577,CUST001222,Credit Card,22-Jul-2018,-1504.45,USD
ACC0000578,CUST002227,Savings,2023/06/07,"USD 9,560.32",USD
ACC0000579,CUST000692,Checking,20-Oct-2022,1632.41,USD
ACC0000580,CUST003041,Checking,2019-02-27,3 508.71,USD
ACC0000581,CUST003041,Credit Card,2019-02-27,"USD -1,694.84",USD
ACC0000582,CUST001894,Savings,05/21/2021,26449.26,USD
ACC0000583,CUST001894,Credit Card,05/21/2021,-1289.63,USD
ACC0000584,CUST001193,Savings,10-Dec-2014,25 866.68,USD
ACC0000585,CUST001193,Loan,10-Dec-2014,-1739.17,USD
ACC0000586,CUST000811,Credit Card,2020-05-27,-1387.36,USD
ACC0000587,CUST000811,Savings,2020-05-27,USD 305.34,USD
ACC0000588,CUST003660,Checking,17/05/2021,"USD 2,165.20",USD
ACC0000589,CUST003660,Loan,17/05/2021,-48696.0,USD
ACC0000590,CUST000654,Checking,2018-06-04,1847.52,USD
ACC0000591,CUST003549,Checking,06/15/2018,1336.16,USD
ACC0000592,CUST003549,Credit Card,06/15/2018,"USD -2,363.95",USD
ACC0000593,CUST003549,Savings,06/15/2018,7942.72,USD
ACC0000594,CUST001504,Loan,08-Jan-2017,"USD -31,032.42",USD
ACC0000595,CUST003868,Checking,02/25/2021,1984.17,USD
ACC0000596,CUST003868,Savings,02/25/2021,26502.66,USD
ACC0000597,CUST001565,Loan,05/28/2019,-31866.71,USD
ACC0000598,CUST001565,Checking,05/28/2019,1608.56,USD
ACC0000599,CUST000150,Checking,09/20/2024,3487.76,USD
ACC0000600,CUST003193,Savings,22-May-2022,72642.55,USD
ACC0000601,CUST000722,Credit Card,2018/04/29,-204.25,USD
ACC0000602,CUST002448,Savings,17/03/2022,8417.03,USD
ACC0000603,CUST003380,Savings,2018-05-12,21293.05,USD
ACC0000604,CUST003380,Checking,2018-05-12,3806.88,USD
ACC0000605,CUST003380,Credit Card,2018-05-12,-2 397.33,USD
ACC0000606,CUST004416,Checking,2023/08/07,1764.48,USD
ACC0000607,CUST000950,Savings,2019-05-27,"USD 30,324.64",USD
ACC0000608,CUST000950,Loan,2019-05-27,-63294.05,USD
ACC0000609,CUST004774,Loan,2018-03-24,"USD -34,413.95",USD
ACC0000610,CUST004774,Checking,2018-03-24,4494.22,USD
ACC0000611,CUST003629,Savings,22-Mar-2017,17827.6,USD
ACC0000612,CUST003629,Checking,22-Mar-2017,"USD 4,608.46",USD
ACC0000613,CUST000013,Savings,07/27/2022,-10 675.35,USD
ACC0000614,CUST000013,Credit Card,07/27/2022,-1 316.98,USD
ACC0000615,CUST000013,Checking,07/27/2022,4327.41,USD
ACC0000616,CUST000094,Credit Card,11/18/2024,-1453.02,USD
ACC0000617,CUST000094,Savings,11/18/2024,"USD 32,544.78",USD
ACC0000618,CUST000094,Checking,11/18/2024,510.45,USD
ACC0000619,CUST003335,Savings,31-Oct-2023,24396.2,USD
ACC0000620,CUST003335,Credit Card,31-Oct-2023,-3261.54,USD
ACC0000621,CUST001555,Checking,2019/02/08,4450.57,USD
ACC0000622,CUST001555,Loan,2019/02/08,N/A,USD
ACC0000623,CUST000502,Savings,2017-12-09,57392.95,USD
ACC0000624,CUST003781,Checking,16-Nov-2019,3506.7,USD
ACC0000625,CUST001236,Credit Card,2015/03/17,-1952.86,USD
ACC0000626,CUST003991,Credit Card,2016-02-20,"USD -5,091.29",USD
ACC0000627,CUST003991,Checking,2016-02-20,-1248.4,USD
ACC0000628,CUST003991,Loan,2016-02-20,N/A,USD
ACC0000629,CUST003991,Savings,2016-02-20,48634.74,USD
ACC0000630,CUST003779,Loan,22/10/2019,-42691.4,USD
ACC0000631,CUST002523,Credit Card,21-Jan-2015,-4270.66,USD
ACC0000632,CUST002523,Loan,21-Jan-2015,N/A,USD
ACC0000633,CUST002523,Checking,21-Jan-2015,2066.56,USD
ACC0000634,CUST000830,Checking,26-Jan-2022,5487.17,USD
ACC0000635,CUST003719,Credit Card,18/08/2015,-1678.26,USD
ACC0000636,CUST003719,Checking,18/08/2015,4748.67,USD
ACC0000637,CUST003719,Savings,18/08/2015,32833.62,USD
ACC0000638,CUST003299,Savings,18/02/2022,"USD 55,789.65",USD
ACC0000639,CUST001878,Savings,07/26/2023,2853.8,USD
ACC0000640,CUST003132,Savings,2021/06/04,85497.56,USD
ACC0000641,CUST003132,Checking,2021/06/04,5067.08,USD
ACC0000642,CUST003011,Credit Card,01/26/2020,-1782.56,USD
ACC0000643,CUST003011,Savings,01/26/2020,1516.64,USD
ACC0000644,CUST002023,Credit Card,2017/02/28,-4145.23,USD
ACC0000645,CUST002023,Checking,2017/02/28,1349.39,USD
ACC0000646,CUST002023,Loan,2017/02/28,"USD -39,971.17",USD
ACC0000647,CUST004514,Checking,31-Aug-2023,23075.39,USD
ACC0000648,CUST004514,Credit Card,31-Aug-2023,-1112.84,USD
ACC0000649,CUST003740,Checking,06/27/2017,825.74,USD
ACC0000650,CUST002146,Savings,17-Jan-2023,9842.42,USD
ACC0000651,CUST002146,Loan,17-Jan-2023,-13641.64,USD
ACC0000652,CUST000766,Credit Card,2021/08/29,-4407.77,USD
ACC0000653,CUST000766,Loan,2021/08/29,-16342.79,USD
ACC0000654,CUST000766,Savings,2021/08/29,19314.14,USD
ACC0000655,CUST000658,Loan,2024-04-14,-47006.73,USD
ACC0000656,CUST000658,Checking,2024-04-14,2917.28,USD
ACC0000657,CUST003817,Credit Card,2022/09/30,-707.37,USD
ACC0000658,CUST003817,Loan,2022/09/30,-68924.59,USD
ACC0000659,CUST000627,Checking,02/03/2022,6672.81,USD
ACC0000660,CUST004853,Loan,06/27/2019,-41764.96,USD
ACC0000661,CUST001171,Loan,2019/10/14,-17 320.94,USD
ACC0000662,CUST001171,Credit Card,2019/10/14,USD -47.26,USD
ACC0000663,CUST001698,Checking,29-Apr-2018,2 586.07,USD
ACC0000664,CUST001698,Loan,29-Apr-2018,"USD -8,553.25",USD
ACC0000665,CUST001542,Savings,05/08/2024,23391.63,USD
ACC0000666,CUST001542,Checking,05/08/2024,"USD 4,428.72",USD
ACC0000667,CUST001542,Loan,05/08/2024,-48 059.35,USD
ACC0000668,CUST000427,Savings,06/15/2016,29082.44,USD
ACC0000669,CUST000427,Loan,06/15/2016,"USD -59,728.89",USD
ACC0000670,CUST003376,Credit Card,07-Sep-2023,"USD -4,075.09",USD
ACC0000671,CUST003376,Savings,07-Sep-2023,5014.91,USD
ACC0000672,CUST003617,Checking,2016/03/08,1739.47,USD
ACC0000673,CUST003617,Savings,2016/03/08,"USD 21,121.11",USD
ACC0000674,CUST000625,Credit Card,24/11/2024,-2080.8,USD
ACC0000675,CUST000625,Savings,24/11/2024,24384.09,USD
ACC0000676,CUST000625,Checking,24/11/2024,7523.47,USD
ACC0000677,CUST002555,Checking,2020-05-04,775.14,USD
ACC0000678,CUST000133,Checking,2022/03/06,"USD 4,346.76",USD
ACC0000679,CUST000133,Savings,2022/03/06,48339.24,USD
ACC0000680,CUST000133,Loan,2022/03/06,-21104.33,USD
ACC0000681,CUST000133,Credit Card,2022/03/06,-5499.94,USD
ACC0000682,CUST000734,Checking,11/22/2021,2131.09,USD
ACC0000683,CUST000734,Loan,11/22/2021,-63022.45,USD
ACC0000684,CUST002084,Checking,12/22/2020,2341.46,USD
ACC0000685,CUST002084,Loan,12/22/2020,"USD -12,865.19",USD
ACC0000686,CUST001579,Credit Card,19/08/2019,-1702.94,USD
ACC0000687,CUST001579,Checking,19/08/2019,5796.96,USD
ACC0000688,CUST003756,Savings,11/11/2024,"USD 16,262.41",USD
ACC0000689,CUST002349,Checking,08/06/2016,1010.68,USD
ACC0000690,CUST002349,Credit Card,08/06/2016,"USD -3,934.46",USD
ACC0000691,CUST002349,Savings,08/06/2016,11344.35,USD
ACC0000692,CUST002349,Loan,08/06/2016,-26039.02,USD
ACC0000693,CUST004750,Credit Card,06/07/2017,-3842.25,USD
ACC0000694,CUST003356,Checking,09/26/2020,682.48,USD
ACC0000695,CUST000288,Loan,2021/02/28,-26885.12,USD
ACC0000696,CUST000829,Savings,15-Feb-2019,"USD 24,591.55",USD
ACC0000697,CUST003296,Checking,2021/05/27,4190.58,USD
ACC0000698,CUST004800,Credit Card,2023/10/13,-1 992.89,USD
ACC0000699,CUST003170,Savings,2016-07-11,28570.7,USD
ACC0000700,CUST003170,Checking,2016-07-11,4473.15,USD
ACC0000701,CUST004954,Credit Card,2024-04-03,USD -201.57,USD
ACC0000702,CUST004954,Loan,2024-04-03,-13094.29,USD
ACC0000703,CUST004191,Loan,15/07/2017,-33817.03,USD
ACC0000704,CUST002379,Credit Card,27-Jan-2015,-473.60,USD
ACC0000705,CUST002707,Credit Card,11/17/2024,-4656.34,USD
ACC0000706,CUST002707,Savings,11/17/2024,39660.53,USD
ACC0000707,CUST002707,Checking,11/17/2024,5391.42,USD
ACC0000708,CUST002987,Loan,2018/09/22,-18645.76,USD
ACC0000709,CUST002987,Savings,2018/09/22,28356.4,USD
ACC0000710,CUST003008,Savings,11/12/2016,20500.51,USD
ACC0000711,CUST004266,Checking,2024/09/25,3066.94,USD
ACC0000712,CUST004266,Credit Card,2024/09/25,-2 823.80,USD
ACC0000713,CUST004326,Credit Card,18/06/2023,-1640.34,USD
ACC0000714,CUST004326,Checking,18/06/2023,3793.73,USD
ACC0000715,CUST003036,Loan,28/10/2015,-30567.54,USD
ACC0000716,CUST003036,Checking,28/10/2015,1673.77,USD
ACC0000717,CUST002654,Checking,2017-09-23,11399.07,USD
ACC0000718,CUST001439,Loan,2018-02-09,-3953.17,USD
ACC0000719,CUST003135,Credit Card,2019-12-04,-2821.58,USD
ACC0000720,CUST003135,Loan,2019-12-04,-40 968.27,USD
ACC0000721,CUST004012,Checking,2023/07/25,2667.21,USD
ACC0000722,CUST004012,Loan,2023/07/25,-37237.69,USD
ACC0000723,CUST004012,Credit Card,2023/07/25,-3832.68,USD
ACC0000724,CUST004012,Savings,2023/07/25,"USD 17,686.72",USD
ACC0000725,CUST004938,Credit Card,12/26/2018,-3742.46,USD
ACC0000726,CUST004938,Loan,12/26/2018,-8 445.07,USD
ACC0000727,CUST002916,Loan,2016/04/18,"USD -26,218.61",USD
ACC0000728,CUST000438,Credit Card,2022-11-28,-5 806.64,USD
ACC0000729,CUST003692,Loan,03-Sep-2016,-63439.64,USD
ACC0000730,CUST003692,Checking,03-Sep-2016,941.39,USD
ACC0000731,CUST003692,Savings,03-Sep-2016,19 458.48,USD
ACC0000732,CUST002803,Loan,30/11/2021,-37483.96,USD
ACC0000733,CUST002803,Savings,30/11/2021,18991.28,USD
ACC0000734,CUST003852,Loan,2016/05/29,"USD -75,414.10",USD
ACC0000735,CUST004521,Savings,11/20/2022,20751.15,USD
ACC0000736,CUST004102,Checking,2020-07-13,2930.21,USD
ACC0000737,CUST002395,Savings,2022/04/30,36453.8,USD
ACC0000738,CUST002395,Credit Card,2022/04/30,"USD -2,616.64",USD
ACC0000739,CUST002395,Checking,2022/04/30,"USD 5,238.25",USD
ACC0000740,CUST003350,Savings,2017-03-17,"USD 46,216.34",USD
ACC0000741,CUST003350,Loan,2017-03-17,-7292.88,USD
ACC0000742,CUST003350,Checking,2017-03-17,12265.98,USD
ACC0000743,CUST002362,Checking,09/06/2016,2829.97,USD
ACC0000744,CUST002362,Loan,09/06/2016,-17 958.63,USD
ACC0000745,CUST002362,Credit Card,09/06/2016,N/A,USD
ACC0000746,CUST003440,Checking,26-Dec-2014,3168.89,USD
ACC0000747,CUST004740,Checking,2019-11-27,N/A,USD
ACC0000748,CUST004740,Loan,2019-11-27,-27036.42,USD
ACC0000749,CUST004740,Credit Card,2019-11-27,-1947.36,USD
ACC0000750,CUST002498,Loan,21/04/2020,-864.87,USD
ACC0000751,CUST002498,Credit Card,21/04/2020,USD -264.92,USD
ACC0000752,CUST002498,Checking,21/04/2020,"USD 1,186.34",USD
ACC0000753,CUST002498,Savings,21/04/2020,"USD 26,497.20",USD
ACC0000754,CUST002750,Loan,18-Jul-2024,-45738.54,USD
ACC0000755,CUST002750,Credit Card,18-Jul-2024,-3851.83,USD
ACC0000756,CUST002750,Savings,18-Jul-2024,21687.24,USD
ACC0000757,CUST002174,Savings,27/12/2017,3593.56,USD
ACC0000758,CUST002132,Loan,2017-01-21,-5409.49,USD
ACC0000759,CUST002132,Credit Card,2017-01-21,-1796.87,USD
ACC0000760,CUST004329,Credit Card,2018/08/14,-1017.06,USD
ACC0000761,CUST004329,Checking,2018/08/14,1663.06,USD
ACC0000762,CUST004329,Loan,2018/08/14,-17787.02,USD
ACC0000763,CUST000953,Checking,2020-02-14,3 325.22,USD
ACC0000764,CUST004418,Loan,07-Nov-2015,-33549.3,USD
ACC0000765,CUST004418,Credit Card,07-Nov-2015,-2953.53,USD
ACC0000766,CUST004418,Savings,07-Nov-2015,25218.52,USD
ACC0000767,CUST000777,Savings,2018/09/09,12139.42,USD
ACC0000768,CUST000777,Credit Card,2018/09/09,-2998.06,USD
ACC0000769,CUST002941,Loan,2016-06-16,-17597.0,USD
ACC0000770,CUST000545,Checking,18/07/2017,1532.13,USD
ACC0000771,CUST000545,Savings,18/07/2017,10106.74,USD
ACC0000772,CUST000545,Loan,18/07/2017,-36865.61,USD
ACC0000773,CUST003195,Credit Card,06/20/2023,-1360.82,USD
ACC0000774,CUST003195,Loan,06/20/2023,-10798.57,USD
ACC0000775,CUST003195,Checking,06/20/2023,5090.34,USD
ACC0000776,CUST004185,Savings,2016/12/12,11233.86,USD
ACC0000777,CUST004185,Loan,2016/12/12,-39317.17,USD
ACC0000778,CUST001850,Loan,08-Jul-2024,"USD -6,762.31",USD
ACC0000779,CUST001850,Credit Card,08-Jul-2024,-794.46,USD
ACC0000780,CUST001967,Loan,16-Apr-2019,-28805.72,USD
ACC0000781,CUST001515,Loan,11-Jul-2017,-23628.71,USD
ACC0000782,CUST001515,Savings,11-Jul-2017,N/A,USD
ACC0000783,CUST001515,Credit Card,11-Jul-2017,-1236.01,USD
ACC0000784,CUST000415,Savings,28/03/2022,N/A,USD
ACC0000785,CUST000415,Credit Card,28/03/2022,-4186.96,USD
ACC0000786,CUST002819,Checking,2022/03/21,1859.59,USD
ACC0000787,CUST002819,Savings,2022/03/21,11269.37,USD
ACC0000788,CUST001232,Checking,02/03/2023,USD 836.20,USD
ACC0000789,CUST001232,Savings,02/03/2023,5244.17,USD
ACC0000790,CUST000423,Checking,2018/10/23,3 457.32,USD
ACC0000791,CUST000423,Savings,2018/10/23,21528.52,USD
ACC0000792,CUST000423,Credit Card,2018/10/23,-826.89,USD
ACC0000793,CUST002752,Loan,2015-06-25,-10849.94,USD
ACC0000794,CUST004890,Credit Card,2015/02/25,N/A,USD
ACC0000795,CUST000469,Savings,26-Aug-2020,"USD 2,954.45",USD
ACC0000796,CUST004315,Loan,2021/08/25,-410.84,USD
ACC0000797,CUST004315,Credit Card,2021/08/25,-2276.54,USD
ACC0000798,CUST004315,Savings,2021/08/25,62427.73,USD
ACC0000799,CUST004315,Checking,2021/08/25,2567.01,USD
ACC0000800,CUST000291,Loan,23/09/2015,-36152.03,USD
ACC0000801,CUST000291,Checking,23/09/2015,2876.57,USD
ACC0000802,CUST001331,Loan,2018/04/07,-59 435.12,USD
ACC0000803,CUST001331,Checking,2018/04/07,"USD 3,634.37",USD
ACC0000804,CUST000498,Credit Card,2016/08/16,-1044.26,USD
ACC0000805,CUST000498,Savings,2016/08/16,25918.55,USD
ACC0000806,CUST000253,Savings,2021/05/07,35093.79,USD
ACC0000807,CUST000253,Loan,2021/05/07,-3931.39,USD
ACC0000808,CUST000253,Credit Card,2021/05/07,-718.97,USD
ACC0000809,CUST000539,Checking,04-Sep-2019,2867.49,USD
ACC0000810,CUST003332,Savings,2017/03/04,"USD 22,320.36",USD
ACC0000811,CUST000351,Loan,11/07/2024,-65403.39,USD
ACC0000812,CUST000351,Savings,11/07/2024,"USD 10,792.18",USD
ACC0000813,CUST000351,Checking,11/07/2024,2392.96,USD
