transaction_id,account_id,customer_id,transaction_date,transaction_type,category,amount
TXN00000280,ACC0001443,CUST003044,2024-11-10 00:00:00,POS Purchase,Rent,-31.84
TXN00000281,ACC0001443,CUST003044,2024-10-07 00:00:00,Mobile Payment,Other,-82.34
TXN00000282,ACC0001443,CUST003044,2024-10-31 00:00:00,ATM Withdrawal,Utilities,-27.39
TXN00000283,ACC0001443,CUST003044,2024-12-29 00:00:00,POS Purchase,Groceries,-97.16
TXN00000284,ACC0001443,CUST003044,2024-12-24 00:00:00,Direct Debit,Groceries,-68.11
TXN00000285,ACC0001443,CUST003044,2024-12-09 00:00:00,International Transfer,Dining,-252.11
TXN00000286,ACC0001443,CUST003044,2024-10-06 00:00:00,International Transfer,Travel,-484.54
TXN00000287,ACC0001443,CUST003044,2024-12-12 00:00:00,ATM Withdrawal,Entertainment,-16.17
TXN00000288,ACC0001443,CUST003044,2024-11-12 00:00:00,ATM Withdrawal,Dining,-49.29
TXN00000289,ACC0001443,CUST003044,2024-11-30 00:00:00,ATM Withdrawal,Utilities,-16.83
TXN00000290,ACC0001443,CUST003044,2024-11-18 00:00:00,ATM Withdrawal,Salary,-140.84
TXN00000291,ACC0001443,CUST003044,2024-12-02 00:00:00,Direct Debit,Other,-93.31
TXN00000292,ACC0001443,CUST003044,2024-11-19 00:00:00,Direct Debit,Dining,-9.07
TXN00000293,ACC0001344,CUST001469,2024-11-17 00:00:00,Salary Deposit,Salary,6839.0
TXN00000294,ACC0001344,CUST001469,2024-10-20 00:00:00,Mobile Payment,Rent,-25.48
TXN00000295,ACC0001344,CUST001469,2024-12-10 00:00:00,International Transfer,Groceries,-492.04
TXN00000296,ACC0001344,CUST001469,2024-12-28 00:00:00,Mobile Payment,Dining,-19.33
TXN00000297,ACC0001344,CUST001469,2024-10-07 00:00:00,International Transfer,Other,-740.58
TXN00000298,ACC0001344,CUST001469,2024-11-14 00:00:00,ATM Withdrawal,Entertainment,-75.0
TXN00000299,ACC0001344,CUST001469,2024-12-03 00:00:00,Online Transfer,Groceries,-62.51
TXN00000300,ACC0001344,CUST001469,2024-11-06 00:00:00,Mobile Payment,Shopping,-114.05
TXN00000301,ACC0001344,CUST001469,2024-11-27 00:00:00,Online Transfer,Travel,-49.13
TXN00000302,ACC0001344,CUST001469,2024-11-25 00:00:00,POS Purchase,Healthcare,-1.39
TXN00000303,ACC0001344,CUST001469,2024-12-09 00:00:00,POS Purchase,Healthcare,-65.27
TXN00000304,ACC0001344,CUST001469,2024-10-27 00:00:00,Salary Deposit,Salary,5090.21
TXN00000305,ACC0001344,CUST001469,2024-12-24 00:00:00,International Transfer,Groceries,-20.55
TXN00000306,ACC0001344,CUST001469,2024-10-12 00:00:00,POS Purchase,Other,-79.49
TXN00000307,ACC0001344,CUST001469,2024-10-30 00:00:00,POS Purchase,Shopping,-76.01
TXN00000308,ACC0001344,CUST001469,2024-10-04 00:00:00,Salary Deposit,Salary,3859.15
TXN00000309,ACC0001344,CUST001469,2024-10-07 00:00:00,ATM Withdrawal,Dining,-164.56
TXN00000310,ACC0001344,CUST001469,2024-11-01 00:00:00,Online Transfer,Groceries,-31.34
TXN00000311,ACC0001344,CUST001469,2024-10-23 00:00:00,Direct Debit,Other,-96.14
TXN00000312,ACC0001344,CUST001469,2024-11-23 00:00:00,Direct Debit,Other,-89.11
TXN00000313,ACC0001344,CUST001469,2024-11-14 00:00:00,Salary Deposit,Salary,4542.8
TXN00000314,ACC0001344,CUST001469,2024-12-25 00:00:00,Direct Debit,Healthcare,-17.2
TXN00000315,ACC0001344,CUST001469,2024-12-11 00:00:00,Online Transfer,Other,-43.24
TXN00000316,ACC0001344,CUST001469,2024-12-19 00:00:00,Online Transfer,Salary,-67.56
TXN00000317,ACC0006849,CUST004037,2024-11-24 00:00:00,Online Transfer,Entertainment,-8.42
TXN00000318,ACC0006849,CUST004037,2024-11-08 00:00:00,Mobile Payment,Groceries,-29.25
TXN00000319,ACC0006849,CUST004037,2024-11-27 00:00:00,Salary Deposit,Salary,4898.37
TXN00000320,ACC0006849,CUST004037,2024-12-23 00:00:00,Salary Deposit,Salary,4453.87
TXN00000321,ACC0006849,CUST004037,2024-11-24 00:00:00,Salary Deposit,Salary,3289.75
TXN00000322,ACC0006849,CUST004037,2024-12-12 00:00:00,International Transfer,Other,-365.38
TXN00000323,ACC0006849,CUST004037,2024-12-01 00:00:00,Direct Debit,Groceries,-119.81
TXN00000324,ACC0006849,CUST004037,2024-12-19 00:00:00,ATM Withdrawal,Rent,-211.08
TXN00000325,ACC0006849,CUST004037,2024-10-17 00:00:00,Salary Deposit,Salary,4550.96
TXN00000326,ACC0006849,CUST004037,2024-10-20 00:00:00,Salary Deposit,Salary,5110.19
TXN00000327,ACC0006849,CUST004037,2024-12-08 00:00:00,Mobile Payment,Entertainment,-64.01
TXN00000328,ACC0006849,CUST004037,2024-12-27 00:00:00,POS Purchase,Healthcare,-55.09
TXN00000329,ACC0000088,CUST004093,2024-10-30 00:00:00,Online Transfer,Utilities,-69.48
TXN00000330,ACC0000088,CUST004093,2024-10-13 00:00:00,Mobile Payment,Healthcare,-111.42
TXN00000331,ACC0000088,CUST004093,2024-10-19 00:00:00,ATM Withdrawal,Groceries,-105.86
TXN00000332,ACC0000088,CUST004093,2024-10-25 00:00:00,ATM Withdrawal,Salary,-40.74
TXN00000333,ACC0000088,CUST004093,2024-12-16 00:00:00,Direct Debit,Travel,-103.31
TXN00000334,ACC0000088,CUST004093,2024-11-09 00:00:00,ATM Withdrawal,Shopping,-30.02
TXN00000335,ACC0000088,CUST004093,2024-10-16 00:00:00,International Transfer,Healthcare,-702.35
TXN00000336,ACC0000088,CUST004093,2024-12-09 00:00:00,Online Transfer,Travel,-60.61
TXN00000337,ACC0000088,CUST004093,2024-12-01 00:00:00,Mobile Payment,Travel,-129.43
TXN00000338,ACC0000088,CUST004093,2024-11-11 00:00:00,POS Purchase,Dining,-9.54
TXN00000339,ACC0000088,CUST004093,2024-11-01 00:00:00,Salary Deposit,Salary,4032.53
TXN00000340,ACC0000088,CUST004093,2024-12-13 00:00:00,International Transfer,Shopping,-133.61
TXN00000341,ACC0000088,CUST004093,2024-10-04 00:00:00,Mobile Payment,Rent,-30.2
TXN00000342,ACC0000088,CUST004093,2024-12-19 00:00:00,International Transfer,Other,-429.64
TXN00000343,ACC0000088,CUST004093,2024-11-28 00:00:00,International Transfer,Entertainment,-495.53
TXN00000344,ACC0000088,CUST004093,2024-11-25 00:00:00,International Transfer,Other,-318.64
TXN00000345,ACC0000088,CUST004093,2024-11-30 00:00:00,International Transfer,Dining,-305.77
TXN00000346,ACC0008123,CUST004228,2024-12-28 00:00:00,International Transfer,Entertainment,-341.45
TXN00000347,ACC0008123,CUST004228,2024-10-03 00:00:00,Online Transfer,Other,-262.82
TXN00000348,ACC0008123,CUST004228,2024-11-26 00:00:00,Online Transfer,Dining,-89.85
TXN00000349,ACC0008123,CUST004228,2024-10-12 00:00:00,ATM Withdrawal,Shopping,-223.1
TXN00000350,ACC0008123,CUST004228,2024-10-09 00:00:00,ATM Withdrawal,Dining,-148.2
TXN00000351,ACC0008123,CUST004228,2024-12-21 00:00:00,International Transfer,Healthcare,-522.68
TXN00000352,ACC0008123,CUST004228,2024-10-22 00:00:00,Online Transfer,Shopping,-183.04
TXN00000353,ACC0008123,CUST004228,2024-12-11 00:00:00,International Transfer,Travel,-429.41
TXN00000354,ACC0008123,CUST004228,2024-10-21 00:00:00,International Transfer,Shopping,-543.85
TXN00000355,ACC0008123,CUST004228,2024-11-10 00:00:00,Direct Debit,Groceries,-118.47
TXN00000356,ACC0008123,CUST004228,2024-10-07 00:00:00,Online Transfer,Salary,-51.73
TXN00000357,ACC0008123,CUST004228,2024-11-17 00:00:00,Mobile Payment,Utilities,-121.58
TXN00000358,ACC0008123,CUST004228,2024-12-31 00:00:00,Online Transfer,Salary,-143.15
TXN00000359,ACC0008123,CUST004228,2024-10-23 00:00:00,ATM Withdrawal,Rent,-18.46
TXN00000360,ACC0008123,CUST004228,2024-10-26 00:00:00,Direct Debit,Travel,-79.22
TXN00000361,ACC0008123,CUST004228,2024-10-23 00:00:00,Direct Debit,Travel,-59.79
TXN00000362,ACC0008123,CUST004228,2024-12-10 00:00:00,International Transfer,Entertainment,-224.11
TXN00000363,ACC0008123,CUST004228,2024-10-10 00:00:00,POS Purchase,Entertainment,-170.08
TXN00000364,ACC0008123,CUST004228,2024-10-11 00:00:00,Direct Debit,Entertainment,-233.25
TXN00000365,ACC0008123,CUST004228,2024-11-26 00:00:00,Mobile Payment,Shopping,-99.5
TXN00000366,ACC0008123,CUST004228,2024-12-22 00:00:00,POS Purchase,Utilities,-69.35
TXN00000367,ACC0009194,CUST001446,2024-11-23 00:00:00,ATM Withdrawal,Dining,-210.27
TXN00000368,ACC0009194,CUST001446,2024-11-30 00:00:00,Mobile Payment,Dining,-33.53
TXN00000369,ACC0009194,CUST001446,2024-10-31 00:00:00,Mobile Payment,Groceries,-115.74
TXN00000370,ACC0009194,CUST001446,2024-12-05 00:00:00,Online Transfer,Entertainment,-125.62
TXN00000371,ACC0009194,CUST001446,2024-10-20 00:00:00,Direct Debit,Other,-47.94
TXN00000372,ACC0009194,CUST001446,2024-12-24 00:00:00,Online Transfer,Groceries,-127.09
TXN00000373,ACC0009194,CUST001446,2024-10-07 00:00:00,POS Purchase,Utilities,-128.23
TXN00000374,ACC0009194,CUST001446,2024-10-15 00:00:00,Salary Deposit,Salary,5621.42
TXN00000375,ACC0009194,CUST001446,2024-11-01 00:00:00,Online Transfer,Rent,-20.57
TXN00000376,ACC0009194,CUST001446,2024-10-07 00:00:00,Salary Deposit,Salary,3977.21
TXN00000377,ACC0009194,CUST001446,2024-11-15 00:00:00,POS Purchase,Healthcare,-1.56
TXN00000378,ACC0009194,CUST001446,2024-11-10 00:00:00,POS Purchase,Other,-86.04
TXN00000379,ACC0000103,CUST004829,2024-10-21 00:00:00,Salary Deposit,Salary,3909.17
TXN00000380,ACC0000103,CUST004829,2024-12-22 00:00:00,Online Transfer,Healthcare,-137.77
TXN00000381,ACC0000103,CUST004829,2024-10-19 00:00:00,Direct Debit,Groceries,-150.54
TXN00000382,ACC0000103,CUST004829,2024-10-31 00:00:00,POS Purchase,Shopping,-64.06
TXN00000383,ACC0000103,CUST004829,2024-12-01 00:00:00,Direct Debit,Utilities,-26.28
TXN00000384,ACC0000103,CUST004829,2024-12-20 00:00:00,Mobile Payment,Healthcare,-63.18
TXN00000385,ACC0000103,CUST004829,2024-11-03 00:00:00,POS Purchase,Shopping,-41.02
TXN00000386,ACC0000103,CUST004829,2024-12-09 00:00:00,Direct Debit,Dining,-95.55
TXN00000387,ACC0000103,CUST004829,2024-12-04 00:00:00,POS Purchase,Groceries,-24.28
TXN00000388,ACC0000103,CUST004829,2024-12-10 00:00:00,Mobile Payment,Rent,-32.82
TXN00000389,ACC0005311,CUST002530,2024-11-14 00:00:00,Mobile Payment,Groceries,-138.8
TXN00000390,ACC0005311,CUST002530,2024-10-19 00:00:00,POS Purchase,Shopping,-101.12
TXN00000391,ACC0005311,CUST002530,2024-12-31 00:00:00,Mobile Payment,Healthcare,-26.17
TXN00000392,ACC0005311,CUST002530,2024-12-04 00:00:00,POS Purchase,Utilities,-7.09
TXN00000393,ACC0005311,CUST002530,2024-12-08 00:00:00,Direct Debit,Groceries,-48.86
TXN00000394,ACC0005311,CUST002530,2024-10-11 00:00:00,POS Purchase,Rent,-50.75
TXN00000395,ACC0005311,CUST002530,2024-11-24 00:00:00,ATM Withdrawal,Dining,-75.93
TXN00000396,ACC0005311,CUST002530,2024-10-28 00:00:00,POS Purchase,Rent,-72.32
TXN00000397,ACC0005311,CUST002530,2024-11-09 00:00:00,POS Purchase,Shopping,-78.29
TXN00000398,ACC0005311,CUST002530,2024-12-04 00:00:00,International Transfer,Healthcare,-206.39
TXN00000399,ACC0005311,CUST002530,2024-12-29 00:00:00,POS Purchase,Rent,-129.98
TXN00000400,ACC0005311,CUST002530,2024-12-09 00:00:00,Salary Deposit,Salary,5975.96
TXN00000401,ACC0005311,CUST002530,2024-11-25 00:00:00,ATM Withdrawal,Dining,-182.21
TXN00000402,ACC0005311,CUST002530,2024-12-09 00:00:00,POS Purchase,Healthcare,-66.32
TXN00000403,ACC0005311,CUST002530,2024-11-08 00:00:00,Online Transfer,Rent,-273.27
TXN00000404,ACC0005311,CUST002530,2024-11-25 00:00:00,Salary Deposit,Salary,3565.36
TXN00000405,ACC0005311,CUST002530,2024-12-30 00:00:00,Online Transfer,Utilities,-145.01
TXN00000406,ACC0005311,CUST002530,2024-10-25 00:00:00,Direct Debit,Other,-9.87
TXN00000407,ACC0005311,CUST002530,2024-10-17 00:00:00,Online Transfer,Utilities,-181.11
TXN00000408,ACC0005311,CUST002530,2024-10-20 00:00:00,POS Purchase,Shopping,-47.34
TXN00000409,ACC0005311,CUST002530,2024-12-05 00:00:00,ATM Withdrawal,Rent,-65.3
TXN00000410,ACC0005311,CUST002530,2024-12-12 00:00:00,International Transfer,Healthcare,-335.65
TXN00000411,ACC0005311,CUST002530,2024-10-09 00:00:00,International Transfer,Salary,-152.67
TXN00000412,ACC0005311,CUST002530,2024-10-23 00:00:00,International Transfer,Groceries,-41.11
TXN00000413,ACC0005311,CUST002530,2024-12-28 00:00:00,Salary Deposit,Salary,7672.95
TXN00000414,ACC0005311,CUST002530,2024-12-02 00:00:00,Mobile Payment,Salary,-58.89
TXN00000415,ACC0005311,CUST002530,2024-12-07 00:00:00,POS Purchase,Travel,-177.6
TXN00000416,ACC0005311,CUST002530,2024-10-11 00:00:00,Mobile Payment,Salary,-6.27
TXN00000417,ACC0005311,CUST002530,2024-12-12 00:00:00,Salary Deposit,Salary,5914.02
TXN00000418,ACC0005311,CUST002530,2024-12-17 00:00:00,Online Transfer,Other,-84.69
TXN00000419,ACC0005311,CUST002530,2024-11-27 00:00:00,International Transfer,Groceries,-253.84
TXN00000420,ACC0005311,CUST002530,2024-11-21 00:00:00,POS Purchase,Shopping,-67.32
TXN00000421,ACC0005311,CUST002530,2024-11-13 00:00:00,POS Purchase,Other,-27.27
TXN00000422,ACC0005311,CUST002530,2024-12-23 00:00:00,International Transfer,Utilities,-654.37
TXN00000423,ACC0005311,CUST002530,2024-10-24 00:00:00,International Transfer,Utilities,-316.16
TXN00000424,ACC0005311,CUST002530,2024-11-10 00:00:00,Mobile Payment,Dining,-145.02
TXN00000425,ACC0005311,CUST002530,2024-10-15 00:00:00,Online Transfer,Other,-81.06
TXN00000426,ACC0005311,CUST002530,2024-11-09 00:00:00,POS Purchase,Salary,-152.31
TXN00000427,ACC0003955,CUST002544,2024-11-23 00:00:00,Online Transfer,Rent,-102.25
TXN00000428,ACC0003955,CUST002544,2024-11-30 00:00:00,Salary Deposit,Salary,4699.51
TXN00000429,ACC0003955,CUST002544,2024-10-26 00:00:00,ATM Withdrawal,Dining,-8.61
TXN00000430,ACC0003955,CUST002544,2024-12-30 00:00:00,International Transfer,Travel,-410.45
TXN00000431,ACC0003955,CUST002544,2024-12-12 00:00:00,Salary Deposit,Salary,3261.95
TXN00000432,ACC0003955,CUST002544,2024-11-16 00:00:00,Online Transfer,Healthcare,-43.31
TXN00000433,ACC0003955,CUST002544,2024-12-14 00:00:00,POS Purchase,Groceries,-87.92
TXN00000434,ACC0003955,CUST002544,2024-11-02 00:00:00,Mobile Payment,Entertainment,-48.53
TXN00000435,ACC0000357,CUST000562,2024-11-07 00:00:00,ATM Withdrawal,Rent,-140.45
TXN00000436,ACC0000357,CUST000562,2024-12-20 00:00:00,Online Transfer,Entertainment,-1.55
TXN00000437,ACC0000357,CUST000562,2024-10-26 00:00:00,Salary Deposit,Salary,4360.92
TXN00000438,ACC0000357,CUST000562,2024-11-13 00:00:00,ATM Withdrawal,Utilities,-62.57
TXN00000439,ACC0000357,CUST000562,2024-10-17 00:00:00,ATM Withdrawal,Dining,-36.46
TXN00000440,ACC0000357,CUST000562,2024-10-23 00:00:00,ATM Withdrawal,Other,-16.59
TXN00000441,ACC0000357,CUST000562,2024-11-17 00:00:00,International Transfer,Entertainment,-446.33
TXN00000442,ACC0000357,CUST000562,2024-12-05 00:00:00,Mobile Payment,Healthcare,-91.68
TXN00000443,ACC0007745,CUST000182,2024-12-06 00:00:00,Mobile Payment,Rent,-4.69
TXN00000444,ACC0007745,CUST000182,2024-10-16 00:00:00,Mobile Payment,Utilities,-70.05
TXN00000445,ACC0007745,CUST000182,2024-10-16 00:00:00,Direct Debit,Groceries,-49.27
TXN00000446,ACC0007745,CUST000182,2024-12-21 00:00:00,ATM Withdrawal,Travel,-16.44
TXN00000447,ACC0007745,CUST000182,2024-12-09 00:00:00,International Transfer,Entertainment,-469.21
TXN00000448,ACC0002073,CUST004479,2024-11-13 00:00:00,Online Transfer,Healthcare,-31.49
TXN00000449,ACC0002073,CUST004479,2024-10-16 00:00:00,Mobile Payment,Shopping,-115.72
TXN00000450,ACC0002073,CUST004479,2024-11-21 00:00:00,Salary Deposit,Salary,5143.47
TXN00000451,ACC0002073,CUST004479,2024-10-30 00:00:00,ATM Withdrawal,Dining,-24.75
TXN00000452,ACC0002073,CUST004479,2024-10-12 00:00:00,Direct Debit,Other,-47.51
TXN00000453,ACC0002073,CUST004479,2024-11-28 00:00:00,ATM Withdrawal,Rent,-137.25
TXN00000454,ACC0002073,CUST004479,2024-10-10 00:00:00,Salary Deposit,Salary,4803.3
TXN00000455,ACC0002073,CUST004479,2024-11-22 00:00:00,POS Purchase,Utilities,-19.99
TXN00000456,ACC0002073,CUST004479,2024-11-10 00:00:00,ATM Withdrawal,Entertainment,-22.49
TXN00000457,ACC0002073,CUST004479,2024-10-24 00:00:00,Mobile Payment,Groceries,-65.36
TXN00000458,ACC0002073,CUST004479,2024-10-27 00:00:00,Mobile Payment,Groceries,-154.23
TXN00000459,ACC0002073,CUST004479,2024-10-15 00:00:00,Direct Debit,Other,-21.01
TXN00000460,ACC0002073,CUST004479,2024-12-07 00:00:00,POS Purchase,Healthcare,-107.66
TXN00000461,ACC0002073,CUST004479,2024-11-20 00:00:00,Salary Deposit,Salary,6768.98
TXN00000462,ACC0002073,CUST004479,2024-12-08 00:00:00,Direct Debit,Groceries,-166.95
TXN00000463,ACC0002073,CUST004479,2024-12-14 00:00:00,Online Transfer,Groceries,-246.62
TXN00000464,ACC0002073,CUST004479,2024-11-15 00:00:00,Salary Deposit,Salary,3779.99
TXN00000465,ACC0002073,CUST004479,2024-10-05 00:00:00,ATM Withdrawal,Utilities,-48.6
TXN00000466,ACC0002073,CUST004479,2024-11-23 00:00:00,Online Transfer,Travel,-130.09
TXN00000467,ACC0002073,CUST004479,2024-10-28 00:00:00,Salary Deposit,Salary,5422.71
TXN00000468,ACC0002073,CUST004479,2024-12-27 00:00:00,ATM Withdrawal,Travel,-7.95
TXN00000469,ACC0002073,CUST004479,2024-10-06 00:00:00,POS Purchase,Utilities,-65.66
TXN00000470,ACC0002073,CUST004479,2024-12-12 00:00:00,Direct Debit,Shopping,-137.5
TXN00000471,ACC0002073,CUST004479,2024-11-16 00:00:00,ATM Withdrawal,Other,-126.44
TXN00000472,ACC0002073,CUST004479,2024-11-09 00:00:00,Mobile Payment,Shopping,-17.75
TXN00000473,ACC0002073,CUST004479,2024-10-31 00:00:00,ATM Withdrawal,Travel,-93.67
TXN00000474,ACC0002073,CUST004479,2024-11-21 00:00:00,International Transfer,Utilities,-668.84
TXN00000475,ACC0002073,CUST004479,2024-10-09 00:00:00,International Transfer,Rent,-495.7
TXN00000476,ACC0002073,CUST004479,2024-12-16 00:00:00,Direct Debit,Healthcare,-4.5
TXN00000477,ACC0002073,CUST004479,2024-10-07 00:00:00,ATM Withdrawal,Utilities,-8.21
TXN00000478,ACC0002073,CUST004479,2024-12-24 00:00:00,Online Transfer,Utilities,-45.55
TXN00000479,ACC0002073,CUST004479,2024-10-11 00:00:00,International Transfer,Other,-581.89
TXN00000480,ACC0002073,CUST004479,2024-10-27 00:00:00,ATM Withdrawal,Healthcare,-31.82
TXN00000481,ACC0002073,CUST004479,2024-11-24 00:00:00,International Transfer,Utilities,-437.75
TXN00000482,ACC0002073,CUST004479,2024-11-12 00:00:00,POS Purchase,Healthcare,-126.23
TXN00000483,ACC0002073,CUST004479,2024-11-15 00:00:00,Salary Deposit,Salary,5429.05
TXN00000484,ACC0003392,CUST004894,2024-11-05 00:00:00,Online Transfer,Salary,-82.7
TXN00000485,ACC0003392,CUST004894,2024-11-14 00:00:00,Direct Debit,Healthcare,-166.69
TXN00000486,ACC0003392,CUST004894,2024-11-12 00:00:00,Salary Deposit,Salary,4637.6
TXN00000487,ACC0003392,CUST004894,2024-10-10 00:00:00,Online Transfer,Healthcare,-105.42
TXN00000488,ACC0003392,CUST004894,2024-11-27 00:00:00,International Transfer,Rent,-78.56
TXN00000489,ACC0003392,CUST004894,2024-10-22 00:00:00,Mobile Payment,Other,-51.41
TXN00000490,ACC0003392,CUST004894,2024-11-06 00:00:00,ATM Withdrawal,Travel,-6.03
TXN00000491,ACC0003392,CUST004894,2024-11-10 00:00:00,Online Transfer,Dining,-0.24
TXN00000492,ACC0003392,CUST004894,2024-11-18 00:00:00,Direct Debit,Shopping,-52.94
TXN00000493,ACC0003392,CUST004894,2024-11-30 00:00:00,International Transfer,Groceries,-686.64
TXN00000494,ACC0003392,CUST004894,2024-12-15 00:00:00,POS Purchase,Travel,-188.16
TXN00000495,ACC0003392,CUST004894,2024-11-15 00:00:00,Online Transfer,Salary,-34.3
TXN00000496,ACC0003392,CUST004894,2024-10-07 00:00:00,Online Transfer,Groceries,-160.88
TXN00000497,ACC0003392,CUST004894,2024-10-25 00:00:00,Salary Deposit,Salary,2842.68
TXN00000498,ACC0003392,CUST004894,2024-12-05 00:00:00,International Transfer,Travel,-295.26
TXN00000499,ACC0003392,CUST004894,2024-10-16 00:00:00,POS Purchase,Groceries,-150.26
TXN00000500,ACC0003392,CUST004894,2024-11-17 00:00:00,Salary Deposit,Salary,4691.63
TXN00000501,ACC0003392,CUST004894,2024-12-21 00:00:00,ATM Withdrawal,Groceries,-161.45
TXN00000502,ACC0003392,CUST004894,2024-12-16 00:00:00,Direct Debit,Travel,-151.58
TXN00000503,ACC0003392,CUST004894,2024-11-16 00:00:00,Salary Deposit,Salary,5106.74
TXN00000504,ACC0003392,CUST004894,2024-11-22 00:00:00,POS Purchase,Rent,-16.52
TXN00000505,ACC0003392,CUST004894,2024-10-15 00:00:00,Salary Deposit,Salary,3968.89
TXN00000506,ACC0003392,CUST004894,2024-10-12 00:00:00,Direct Debit,Shopping,-25.45
TXN00000507,ACC0003392,CUST004894,2024-12-14 00:00:00,Salary Deposit,Salary,4696.97
TXN00000508,ACC0003392,CUST004894,2024-11-18 00:00:00,ATM Withdrawal,Travel,-99.96
TXN00000509,ACC0003392,CUST004894,2024-12-26 00:00:00,Direct Debit,Other,-66.96
TXN00000510,ACC0003392,CUST004894,2024-12-11 00:00:00,Mobile Payment,Groceries,-85.9
TXN00000511,ACC0003392,CUST004894,2024-12-05 00:00:00,Direct Debit,Groceries,-43.57
TXN00000512,ACC0003392,CUST004894,2024-11-09 00:00:00,ATM Withdrawal,Groceries,-3.75
TXN00000513,ACC0003392,CUST004894,2024-12-19 00:00:00,Online Transfer,Entertainment,-27.55
TXN00000514,ACC0006361,CUST003497,2024-12-29 00:00:00,POS Purchase,Salary,-289.76
TXN00000515,ACC0006361,CUST003497,2024-10-17 00:00:00,International Transfer,Rent,-498.83
TXN00000516,ACC0006361,CUST003497,2024-11-10 00:00:00,Direct Debit,Dining,-15.81
TXN00000517,ACC0006361,CUST003497,2024-11-12 00:00:00,Online Transfer,Travel,-21.67
TXN00000518,ACC0006361,CUST003497,2024-11-22 00:00:00,POS Purchase,Travel,-15.99
TXN00000519,ACC0006361,CUST003497,2024-11-15 00:00:00,ATM Withdrawal,Entertainment,-104.35
TXN00000520,ACC0006361,CUST003497,2024-12-19 00:00:00,International Transfer,Healthcare,-155.79
TXN00000521,ACC0006361,CUST003497,2024-10-19 00:00:00,International Transfer,Groceries,-227.43
TXN00000522,ACC0006361,CUST003497,2024-11-21 00:00:00,Online Transfer,Travel,-115.98
TXN00000523,ACC0006361,CUST003497,2024-11-28 00:00:00,Salary Deposit,Salary,3547.66
TXN00000524,ACC0001888,CUST003505,2024-12-02 00:00:00,ATM Withdrawal,Healthcare,-56.89
TXN00000525,ACC0001888,CUST003505,2024-10-04 00:00:00,Salary Deposit,Salary,5357.06
TXN00000526,ACC0001888,CUST003505,2024-12-15 00:00:00,Mobile Payment,Healthcare,-27.54
TXN00000527,ACC0001888,CUST003505,2024-10-08 00:00:00,POS Purchase,Other,-73.79
